arm,revenue,prior_revenue
alternative 1,8.929146061744632,13.148497330346762
alternative 2,11.813856788939267,9.495456491155862
alternative 1,8.541810165059532,10.948138281668413
baseline,8.75940622357201,6.942282233760501
baseline,11.829727367963931,9.066536475666712
alternative 1,9.100702944207018,12.768139508463822
alternative 1,8.658370176792777,9.545101776625371
alternative 1,7.201051465647204,10.792219801945553
alternative 1,10.049483738040264,12.202325395371673
alternative 2,8.762613488979373,8.126549091229442
alternative 1,11.376412197436409,10.256639010088591
baseline,7.2813456214219165,13.419662203203501
baseline,4.904648294799247,11.852854259791256
baseline,6.20436389200541,15.157365549456582
baseline,5.36620081928313,12.956751955618245
baseline,9.755096919966268,8.400192290483767
baseline,10.556189969403285,11.395701017473439
baseline,7.2867984930073915,7.052636824494283
baseline,11.948814595338657,4.3779711390512
alternative 2,8.747312720423743,18.62206086247832
baseline,7.095961106232157,12.943408375279258
alternative 1,7.242147693858564,11.027135434391433
alternative 1,10.963067071788652,12.886870205548842
alternative 2,9.899238519561672,15.466653916264558
baseline,8.231990306244459,10.20266124079868
alternative 1,9.735830796652822,6.134095640151754
alternative 2,9.642383235062638,9.984540497715223
alternative 2,9.20363687061174,16.822771896369606
alternative 2,7.984128979201408,13.038273404421282
baseline,12.56937943944636,9.458413596487185
baseline,7.404372838443259,7.19523403882469
alternative 2,8.94609810235047,4.142776154161211
alternative 2,7.489603722602128,5.052570453909072
alternative 1,13.03762500953315,11.355387177164655
alternative 1,11.357922296596382,11.266495854625843
baseline,10.50090287000249,13.882040996387412
alternative 2,8.667712032804788,9.820008966101135
baseline,12.241176483472369,5.536372304431612
baseline,19.289766688427648,9.585697288332758
alternative 1,9.425968351726778,13.270634095024764
alternative 1,11.744865999030672,9.614234058189377
baseline,10.390388314294126,4.987554407156063
baseline,8.330602666450071,11.05163064847688
alternative 1,10.33167851712866,13.163497250012261
baseline,9.638496825330026,5.338140459707401
alternative 1,12.170191292327033,13.808268038546048
baseline,12.694733718568688,9.009098987427526
alternative 1,12.133158155629737,19.78673143402464
alternative 1,9.345456943321427,5.564789923264627
baseline,8.241144851343543,11.376428000912153
alternative 1,4.1855870673058115,10.008209224736209
baseline,11.141009950947648,14.105365219437957
baseline,13.930584568162901,12.093754375255314
alternative 2,4.0119629684564115,12.263159384143776
baseline,12.11654015818074,10.26783313123504
alternative 2,5.309333621563543,7.169678272438819
baseline,6.499531691397801,3.4549746814787277
alternative 2,10.491254545755616,7.106533635671661
alternative 2,18.375916740806737,8.993684181686271
alternative 1,12.88125946759788,4.792702925920326
alternative 1,7.409731241985391,9.790693628102943
alternative 1,6.275538154176989,8.233397945585768
alternative 1,8.346147281269383,8.798276043665316
alternative 2,16.065355719106037,10.634678856294531
alternative 2,11.93853168882391,11.118964323035211
alternative 2,12.337879132011338,9.251339048375405
baseline,9.037760885563461,10.000448178554832
alternative 2,13.970411846740419,12.878714565309151
alternative 2,9.778804572934767,11.803531084004334
baseline,9.416246010880997,9.601611648305733
baseline,8.579429855337407,8.955064583281299
alternative 2,14.52399020864904,9.77726344201771
alternative 1,9.405847525656954,5.1583466622261245
alternative 2,9.572268277101811,8.776055288765814
baseline,7.512569543669785,9.56499623511069
alternative 2,9.212453129317037,9.739987565730747
baseline,10.364509029456803,6.632736926532067
baseline,8.803894652550431,9.7321228482825
baseline,13.552898293470175,10.270157518387222
alternative 2,8.514194460247717,10.697014277731556
alternative 1,14.122646667965281,12.250119417767056
alternative 1,10.64257959130686,11.676770526446965
alternative 1,13.319862124285892,12.726880382052979
alternative 2,12.200281143352974,12.705926658770254
alternative 1,5.755046711207817,4.993204242979157
alternative 2,10.97129595193149,9.706042128951616
alternative 1,7.368269839460227,11.977558009483129
alternative 1,3.411409240646292,7.895683231826588
alternative 1,7.545133365367155,4.591094644701622
baseline,14.484193021807911,5.422396194010031
alternative 2,8.734979828076941,12.223939273415402
alternative 1,10.938136030286195,6.17547591054576
baseline,12.04746762778191,10.369353435974666
alternative 2,17.4991066863344,10.711821248204913
alternative 1,8.576274536794404,6.930494128641731
alternative 1,6.767269899133286,7.022692713595525
alternative 2,14.613296441735766,9.553909745049411
alternative 1,10.69574137192419,14.042742799942662
baseline,2.924607573377605,13.336621294101125
alternative 2,10.666190735350002,10.805145114921332
alternative 1,6.514790334755246,7.234626804654445
alternative 1,10.466537669438964,16.65379340099441
baseline,13.009939938444704,13.296568764255621
alternative 2,9.92399618921574,7.699387326243116
alternative 1,6.6575851452630195,8.035178825909936
alternative 1,2.8416527004884244,7.325241971325195
alternative 2,8.81894053182047,8.973925476815477
alternative 2,10.895250329241875,10.587352605876832
baseline,9.95522388267112,7.755670740971729
baseline,4.109924070203438,7.77407417479462
baseline,7.082648086938985,10.898200244835811
alternative 2,13.227862190081082,12.315713201179818
baseline,12.27085820838346,9.099422793642535
alternative 1,7.43413330357231,7.2586917389988015
alternative 2,5.977503250194749,12.475561101523573
alternative 2,9.975866886210078,5.760979119137378
alternative 1,6.520525872869296,6.899079630702343
alternative 2,10.629073455045381,12.702403553212058
baseline,8.95603135121325,2.7423994556490525
alternative 2,9.93245899452324,9.031418299708413
baseline,9.325239307193435,7.617616500572895
alternative 1,9.652317242177528,9.698423345447004
alternative 2,10.425509057620058,10.737924084328897
baseline,8.710501530556439,8.04024299089804
baseline,14.1403698687562,11.178066229146308
alternative 2,12.9808381828284,13.178313756002204
alternative 2,12.0778325418744,12.285166037408512
alternative 1,4.261964513789219,10.112461615988082
alternative 2,9.951844614557018,14.533052272699429
alternative 1,11.7829365954099,7.608664427620461
baseline,11.118382475587618,10.00304400034772
alternative 1,10.362994299456686,6.443472591876045
baseline,11.080049395714676,8.815545952135297
alternative 2,11.3473492921668,7.326844504633491
alternative 1,7.244810485810202,13.021526061100108
alternative 1,5.845357324979517,6.566736796873855
alternative 1,8.845256228353266,7.184328874442136
alternative 2,7.844914103211604,9.815227913624884
baseline,5.4848024292888855,6.476113295259086
alternative 1,15.16228674877093,10.878425176907028
alternative 1,6.760309943190267,10.754645234798591
alternative 1,10.70199143095989,12.483243260270715
baseline,9.618531911629809,12.429493108318667
alternative 2,4.3846604253534815,6.331075608572741
alternative 2,10.991614205209368,10.488900598423374
alternative 1,6.264653136994075,10.278259973789478
alternative 2,8.628479253938218,8.669122717318503
alternative 2,13.574321401995032,12.2268124906658
alternative 2,7.508819017910213,6.328245613939689
baseline,8.766479813340052,9.419761096481224
alternative 1,7.026304534275777,12.621927328399003
alternative 1,10.042169525125665,10.718255329623286
alternative 1,5.200383513165085,13.00187215215134
alternative 2,2.039493533277927,12.002166355548107
alternative 2,13.302935213012313,8.202796438166116
alternative 2,14.318730651742271,9.310707341136961
alternative 1,9.18729510998233,10.518586362212648
baseline,19.559724735433164,13.533301724249013
alternative 2,12.603393602138754,6.761586540196415
alternative 2,10.930769476438476,7.06062771846084
baseline,12.466332541848438,9.92140092720457
alternative 2,7.126434961158314,9.74337375025551
alternative 2,7.951747590851084,9.953648664012642
alternative 1,6.422768050904231,9.582462900082438
alternative 1,11.251409585805284,9.340844024224682
alternative 1,7.827335198482833,10.109828663172388
baseline,12.091547862378558,6.178450190354718
alternative 1,9.781968464115607,13.4526224570522
alternative 2,12.220970889830145,9.673262440001684
baseline,11.919212520096684,10.857489368308048
alternative 1,11.260803327479442,3.428205167051167
alternative 1,4.339631599010204,12.51448744844971
alternative 1,4.4841624715156785,10.704615907157615
alternative 2,9.443851031903126,6.51143226321201
alternative 1,10.048949271442421,10.103100511149712
alternative 1,15.331027956289132,7.625566386392332
alternative 2,14.820330360207521,10.557268743152944
alternative 1,7.016934355371863,11.897739372551737
baseline,11.697215513361854,9.607529884574149
alternative 1,9.79888606932187,7.709038906863405
baseline,7.52263862423648,11.778326521467749
baseline,9.328181727060178,9.259751005252722
alternative 1,9.839464787832831,10.295865034351424
alternative 1,4.712020587077806,13.358756259364576
alternative 2,10.863546455702036,8.892040211533551
alternative 1,10.29253801550924,10.209626580844589
alternative 1,11.301188068469106,11.113951016452823
alternative 1,11.1535386869888,13.552981717182547
baseline,12.650873646912917,9.018541339014313
alternative 1,5.631296531769502,14.503393799013544
baseline,9.286829879958661,8.080677759918434
alternative 2,5.289819546706682,10.515419315936334
baseline,10.446659811861311,4.9546551912515575
alternative 1,10.359822126399527,8.005424237895683
baseline,18.07094502186608,7.791916423727395
alternative 2,9.19442000340662,6.875671327236897
alternative 1,12.833629563125916,8.38167261660574
alternative 1,6.82525753870351,11.620865029761628
baseline,5.858941193760445,11.375331638746843
alternative 2,15.844199149802574,11.199823498505268
baseline,11.913694948779774,12.110180650722452
alternative 2,15.629124086026556,13.129681880057312
baseline,11.319009166819072,12.211674201908004
baseline,7.3421952236046675,11.828880772241966
baseline,6.983332086448757,8.398932744105121
alternative 1,-0.24768652542971203,10.704288978102387
alternative 1,7.068383966674942,12.833435645613388
baseline,11.170577831816209,12.872287684104876
alternative 2,7.249210365982387,12.615158111478898
alternative 1,15.317569033089981,11.792474899795682
alternative 1,11.371047026076866,10.008793029184805
alternative 1,7.4259936583039075,11.783577118104526
alternative 1,4.481751268793795,8.24673462523755
alternative 1,3.6868295929884534,7.389030868054752
baseline,11.926135275680684,11.01618012866139
baseline,10.152741086606419,10.011202982186033
alternative 2,4.842406146407372,8.382313158287255
alternative 2,8.45594518069437,7.522820928456378
alternative 1,10.79873588344126,6.918478020484068
baseline,8.185957449617767,3.238792262871451
alternative 1,8.117630458871492,6.236487356859141
alternative 1,9.23760878606893,6.646675859772606
baseline,10.313626736647649,9.06594271777297
baseline,15.016125319126962,10.991653941359582
alternative 2,4.981086382313091,5.705333467691875
alternative 1,9.165624026977,6.710456154822047
baseline,1.0948947092924435,13.548638941501231
baseline,12.160672050716222,11.062930620475315
baseline,8.178030863587255,10.783030313029789
alternative 2,8.386919027337356,10.114571900653072
baseline,7.238250322490567,14.048865351668042
baseline,5.289290037754466,13.196851488532493
alternative 2,10.616747484051992,8.031599013974027
baseline,10.501008765087215,11.700044021534543
alternative 1,13.100240210083191,10.439429069400596
baseline,7.327911744213168,9.666890371297365
baseline,15.450379709987118,13.543034256537872
baseline,12.726290434373077,11.88706106036716
alternative 2,12.598350271819626,12.97626450352961
alternative 2,9.130113642834285,5.434741802674981
alternative 2,10.707010502211185,7.047255239666927
alternative 1,5.834937733868447,7.339164270236204
alternative 2,17.955941773601058,9.908373902227533
baseline,11.085723509082964,5.832911578987238
baseline,4.46874112362211,7.042842070643582
alternative 2,14.814586755626244,10.502826398229564
baseline,11.795785274333177,11.715698117606184
baseline,8.225951860605168,13.663896751920102
baseline,8.101577202333454,13.71869707778766
baseline,11.326906468406023,4.1328645372610335
baseline,7.755971540198395,4.145184401383686
alternative 1,12.489846398382626,9.425793737592796
alternative 1,2.3149726801506594,10.627240645158976
alternative 2,8.88850721283504,5.04858243490003
alternative 2,15.53389751090609,9.821857598289736
alternative 1,8.119705793060062,8.301725657041949
baseline,5.460161592526683,5.586353301247671
alternative 1,12.85475035462525,8.078351390642842
alternative 1,9.06620310281059,3.3670085713967763
baseline,6.045723892613482,11.329437559624258
alternative 1,10.1331352803415,14.760125596172948
alternative 1,13.028868994893678,8.807867082545531
alternative 1,10.418860694139813,8.550189671290777
alternative 1,15.164429455915945,12.947044088157199
baseline,10.509055272573253,10.101184354629055
alternative 2,14.834550861779423,11.238733541341542
alternative 2,15.175884051210257,2.9190562212233795
